SongID;F0525;F1152;ORIGINAL-TEXTURE-Musical Layers (Mean);F1166;F0133;F0136;F0507;ORIGINAL-TEXTURE-Musical Layers (Std);F0404;ORIGINAL-EXPRESSIVE_TECHNIQUES-Tremolo Notes in Cents (Mean);F0945;F1151;F1497;F0529;ORIGINAL-TEXTURE-State Transitions ML1 -> ML0 (Per Sec);F0151;F1194;F0121;F0927;ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Extent (Std);ORIGINAL-EXPRESSIVE_TECHNIQUES-Tremolo Higher Notes Coverage (C4+);F0438;F1489;F0247;F0021;F0246;F1089;F0469;ORIGINAL-EXPRESSIVE_TECHNIQUES-Tremolo Notes in Cents (Max);ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Rate (Kurtosis);F0772;ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Base Freq (Kurtosis);ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato to Non Vibrato Notes Ratio;F0909;F1071;F0466;F1077;ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Base Freq (Min);F0010;ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Length (Kurtosis);F0437;F0013;F0526;VOICE-TEXTURE-State Transitions ML0 -> ML1 (Per Sec);ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Rate (Std);F0778;ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Base Freq (Std);F0109;F1550;ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Extent (Kurtosis);ORIGINAL-TEXTURE-Musical Layers (Max);F1065;ORIGINAL-TEXTURE-ML1-Monophonic Texture (Percentage);F0946;F1475;F0113;F0753;F1053;F0407;F1059;F0110;ORIGINAL-TEXTURE-State Transitions ML2 -> ML3 (Per Sec);F0770;F1441;ORIGINAL-EXPRESSIVE_TECHNIQUES-Glissando Direction (Up);F0958;F0911;F0406;F0917;ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Length (Skewness);ORIGINAL-EXPRESSIVE_TECHNIQUES-ART-Other Notes Duration (Mean);F0155;F0891;ORIGINAL-TEXTURE-State Transitions ML1 -> ML2 (Per Sec);F1537;ORIGINAL-EXPRESSIVE_TECHNIQUES-Glissando Extent (Std);F0116;F1483;F1096;F0776;ORIGINAL-EXPRESSIVE_TECHNIQUES-Tremolo Notes in Cents (Min);F1419;F1090;F1486;F1469;ORIGINAL-EXPRESSIVE_TECHNIQUES-Vibrato Higher Notes Coverage (C4+);F1455;ORIGINAL-VAT-Probability of Creaky Voice (Skewness);F0897;F0251;F1574;F0011;F0905;F0899;ORIGINAL-EXPRESSIVE_TECHNIQUES-Glissando Length (Std);F0328;F1101;F0782;F0923;ORIGINAL-EXPRESSIVE_TECHNIQUES-Glissando Slope (Std);Quadrant
MT0003935485;0.48781563126252503;0.34202453987730064;2.5716;0.03166430451508403;0.3905855771041235;0.31523435454307414;0.18696423737480075;1.2176;0.3402846814279259;4508.4;0.5756397342887379;0.41229805473128917;0.12389407811584821;0.5396550847026504;0.16628;0.562961721525776;0.3614271586946338;0.43591945850634206;0.5491549386286229;6.4431;0.06855;0.38958163077004193;0.5123715370866845;0.6306896235919041;0.19707965470954789;0.8314408119124864;0.4414665633875549;0.4897849070360919;6987.0;1.6731;0.42436075681557156;2.3333;0.18182;0.6069579030976966;0.48846039939075986;0.7396479463537301;0.613991759774878;4198.5;0.26572017198136866;1.0011;0.452632749925838;0.31158937640496215;0.4402627457397321;0.89832;0.87414;0.4577523219814242;1395.2;0.4584352909189777;0.608159110484692;1.1627;6;0.49536819177971686;0.19073;0.5875490398513318;0.27223768095523226;0.07613569525654776;0.4244834418341353;0.8399386824198012;0.5064957119809799;0.6032984859408796;0.3634781677509169;1.2305;0.5334247238125958;-0.043928711772728314;0.25;0.3857553463597289;-0.013672188004544639;0.47228203637049493;-0.08615821678321679;0.00080343;0.91864;0.5891498511412504;0.8166029819435079;0.96442;0.07377557346559206;111.5;0.288807816648305;0.22103927236832827;0.3959457434052758;0.5730702316637671;3044.9;0.34803856603273475;0.5335215243472125;0.4958057751250202;-0.14193531376340307;0.20488;0.0042360977989997035;-0.45613;0.6054135338345864;0.44735712241198355;-0.2322038567493113;0.3922159520623654;0.10796518096734078;0.06479863626678031;0.064468;0.5695906985537386;0.3475433200810142;0.666217161122765;-0.03541241825469377;688.79;Q3
MT0003949060;0.41550300601202406;0.5855690870799377;3.2672;0.09986029560639806;0.2705140274901149;0.2580204241948154;0.11814148644990526;1.2934;0.20058065973791234;4799.4;0.5518098710968877;0.6284678065093495;0.08886217207682111;0.47994098794322637;0.19954;0.42618488972313473;0.3884401186696507;0.4068084864342188;0.5315468157573421;12.785;0.27748;0.17137057443387024;0.27284405719392313;0.3424397838629911;0.3576659063874369;0.9095957075118543;0.43470178156467854;0.2558731316077288;5232.6;1.5142;0.3482802393761712;1.5746;0.15152;0.7418745035742653;0.48052758503976983;0.4610114557138866;0.5050640576578288;4368.2;0.32060641347187385;1.7983;0.38077721744289533;0.2640912496877862;0.29484092662287575;1.098;1.2575;0.32835294117647057;316.36;0.4054513322457858;0.4347662673244069;2.1225;7;0.5547548301222152;0.07278;0.5504852364237043;0.3026029375506323;0.13996816939418052;0.3841777526181715;0.6051559111642862;0.4987263309841216;0.6687815428983417;0.15468369341150645;2.0951;0.6412587694540762;-0.16422412796745336;1.0;0.4305830234949766;0.014759911499132932;0.5087625544221429;0.048212412587412594;0.35323;0.35333;0.7486649969283116;0.8191653555106017;1.1972;0.13490833407138428;79.086;0.13152847261102782;0.2206726362546711;0.4227180755395683;0.6498336538168056;3796.9;0.34076601948181034;0.4725339768251873;0.43267731354519545;-0.2880119528915451;0.39659;-0.12576372793336008;-0.67727;0.786390977443609;0.6757942944375537;-0.4732121212121212;0.2441910524172436;-0.007087505726814582;-0.1160806875488316;0.054542;0.9789205028830702;0.4158202685469958;0.8111077814404154;0.043699458547218906;468.87;Q1
MT0003956612;0.5649699398797595;-0.05556267741049355;2.5956;0.015404535331038673;0.39962342308416493;0.2814715894213145;0.08491142057930039;1.5061;0.1050225937641211;5114.1;0.646912572834721;-0.11938674579624134;0.36246493418416104;0.5727730579437351;0.53209;0.4295099550848026;0.2673190027585489;0.18427279449405612;0.5500160658055394;33.744;0.46745;0.3950122584556982;0.2986204200178731;0.6154776078395457;0.1277378237097989;0.7932992263538807;0.3850159221964024;0.34542471746263215;5814.8;1.0;0.45076467388019104;1.0;0.05;0.6183478951548849;0.5027500423083432;0.38928192232467174;0.5460395863264506;5412.1;0.4798235399498388;1.0;0.4860056363097004;0.5570518691199734;0.5114892821244068;1.1978;0.59478;0.43960990712074305;45.359;0.3334590810222947;0.478318064364576;1.0;7;0.5545531548731463;0.17664;0.47969578085208886;0.30394843436300234;0.09646403487527246;0.36846872346447773;0.7046287295296494;0.7305340918739917;0.6758471521268926;0.3477364602575429;2.3944;0.4214982662688493;0.09794734287233305;0.6;0.27260501542599475;0.14585301680320517;0.8059978309730758;0.05392482517482518;8.461e-16;0.27322;0.6162988516610747;0.6577657900651832;1.7958;0.0022026392702152154;29.394;0.41953078437392766;0.3765211873369527;0.4456872002398081;0.4937734639685011;4118.4;0.28939434099794586;0.4033965442666242;0.5610582351992258;-0.04249077166461593;0.71094;-0.17070386699893697;-0.2597;0.6380902255639097;0.45351111535158856;0.15480991735537192;0.44514515096864277;0.1565023888997971;0.11233752397187301;0.043557;0.7242934114755647;0.3438376715925287;0.648773848766357;-0.03838337669643485;366.66;Q4
MT0003968586;0.06883046092184368;0.916559838842597;0.79691;0.5834379429034218;0.0552513650913199;0.07733961770096884;0.5333864709597859;0.60479;0.24410302756439223;6266.2;0.7240759393607119;0.8340869483302717;-0.027494682326828813;0.16865747570839906;0.39907;0.1588590199101696;0.09003799510747931;0.1867186166884705;0.7245935351198509;0.0;0.53884;0.07892863733424722;0.04271391867739052;0.18357908233354703;0.4233518492246244;0.9711546460361035;0.32687838884585596;0.07157127232956617;6936.3;0.0;0.13694009550867436;0.0;0.0;0.9830023828435267;0.35051404636994415;0.25617211511595417;0.3937972714643616;0.0;0.1312858294518094;0.0;0.3342776624147137;0.071850803430189;0.1382290376119124;0.73197;0.0;0.1378390092879257;0.0;0.19763118542686242;0.2913162634092867;0.0;3;0.4173467604232491;0.61274;0.37074127606855256;0.6515797259694973;0.9126388264194029;0.6767619586753467;0.5009908023629702;0.21527553706376834;0.5119142033165105;-0.016867989184269;0.099768;1.0;-0.32992764845935135;0.0;0.27764153679824904;-0.1772170065179693;0.2672146865127391;-0.08554632867132868;0.0;0.0;0.9534402911015548;0.9594066082265679;0.56535;0.7437339473917279;0.0;0.11812927811591324;0.24427836141859974;0.2600607014388489;0.9764826175869121;5680.8;0.19382413358955672;0.2524643157966627;0.17973060170995322;-0.35957110212691157;0.0;-0.39889862851367136;-1.5924;0.9505714285714285;0.9623127564163725;-0.6638567493112948;0.04104834487172029;-0.21122455658092806;-0.25478372043468994;0.0;0.3543529634180924;0.317245517965644;0.9757641594246329;-0.009319668096477041;0.0;Q2
MT0004027946;0.3271503006012024;0.4467997436132223;1.8876;0.22089491799959507;0.23421201280361514;0.28858863576852584;0.2837549252564141;1.0427;0.24347040216900134;5574.4;0.4322270530785022;0.4597522490697564;0.054174501885590386;0.4419189092943989;0.53209;0.3660052289334317;0.15839795971477644;0.3243501507309027;0.5341430499325236;14.667;0.38373;0.26873698362903015;0.46017649687220735;0.5763348291968129;0.22992808267763798;0.8649446801430829;0.5268353558826061;0.3232956616842873;6410.0;1.0;0.3102339358036632;1.0;0.052632;0.7013979348689436;0.4641013707903199;0.3689913383626712;0.6109996319207799;5024.7;0.26500358294518095;1.0;0.4761272619400771;0.16534010490383816;0.35998971457958345;0.99814;0.71373;0.27262538699690403;1130.0;0.4515361609570419;0.33344295669877067;1.0;5;0.589429527945467;0.26988;0.7047973019478285;0.38064879715402766;0.09269798982804553;0.507925275969431;0.6599865400433711;0.4922730746370043;0.6611932227829849;-0.06024683425695392;1.5963;0.6446455930973309;-0.061683733616883556;0.28571;0.5592911953168263;0.041325121090713395;0.6204517234333495;0.04035314685314685;0.0;0.60904;0.6808043098152261;0.7611148572712969;1.7958;0.15871933398281818;64.218;0.12554859217251532;0.19328773884227596;0.5466501798561151;0.738760186796081;4820.3;0.3279106752368962;0.6129259908484532;0.6811044792170781;-0.20309368957637547;0.32911;-0.042336580520363175;-0.91595;0.6433082706766917;0.45868714817288425;-0.1677961432506887;0.12076327884111933;0.14162576084822304;0.1942680588109951;0.11236;0.6159372341431136;0.626832195634236;0.8378908200978923;0.11125799873426623;1607.5;Q2
MT0004028719;0.30172344689378755;0.514261514513323;1.4749;0.17318485523385302;0.2782413858030503;0.25442262372348784;0.1989803591301471;0.97187;0.3813375508359693;4422.4;0.6380767808647091;0.4285243276341199;0.17240564341276446;0.4698784148140611;1.4965;0.4961051149694979;0.3013896840680789;0.4824753995790911;0.6509864404601245;0.0;0.086526;0.1693723143437113;0.43500055853440567;0.3337576701163111;0.3065707769035173;0.9297063472256883;0.38806265599449175;0.26942763397739705;5817.4;0.0;0.33015172580547664;0.0;0.034483;0.8561239078633838;0.4076937722118802;0.40352612461581444;0.46262808563184954;4691.1;0.6127731995700465;0.0;0.45481311183625034;0.5246440762634252;0.36791416349143274;1.6968;0.0;0.3228606811145511;0.0;0.5327623708537249;0.3785608018166158;0.0;6;0.47552334727133383;0.42471;0.5178264161332508;0.33414110105315065;0.12102895893159879;0.35307104443815457;0.5739549839228296;0.6113611276216354;0.5739906272530642;0.06652477712633523;1.0642;0.6307354245625353;-0.05038949631307644;0.0;0.4096722305724758;-0.11006996352329129;0.61977586721783;-0.11743881118881119;0.0;0.4785;0.6447001559472615;0.8452835843260659;2.1284;0.38913736604375165;220.62;0.20681247629539995;0.3649580483677642;0.38433003597122306;0.7673289991758997;3522.7;0.44127294413889073;0.40738042661688717;0.6140775393880733;-0.1665547547899455;0.0;-0.16748340100726697;-0.90712;0.817609022556391;0.7025570079190917;-0.3293498622589532;0.2184536622258421;-0.1557104522547287;-0.13962639392002274;0.11493;0.5827393893562719;0.3841347235766259;0.7628483667965238;-0.047074748611208785;399.54;Q2
MT0004032071;0.30757515030060123;0.6001053017122975;1.5183;0.0855416076128771;0.3094671436640934;0.2317622414244567;0.28540920985352064;1.0651;0.6591504744690465;3331.2;0.7094388698346318;0.5663416701992369;0.128538693136862;0.47819606247138424;1.5298;0.6107528323389422;0.38289699682506634;0.48681531198452876;0.6913565966197545;0.0;0.033799;0.2185564020773469;0.20614108579088472;0.3835516072900449;0.346709154998745;0.8796689127360453;0.3178070401927877;0.15238060517681373;5593.4;0.0;0.3943117935078281;0.0;0.0;0.8485623510722797;0.3784904383144356;0.3889578094439788;0.4348321677491362;0.0;0.5688373342887854;0.0;0.39667012755858794;0.7185288485554908;0.4552233572547278;0.0;0.0;0.38721362229102163;0.0;0.5751427406199021;0.3731266149870801;0.0;6;0.4483240786802371;0.41506;0.40412278890494874;0.27815152689232503;0.12448188769331901;0.3858194169261251;0.5910416510880132;0.7628428292434406;0.5973503965392934;0.1231922469413434;1.43;0.5860616079348441;-0.11718638034257181;0.0;0.2659599715212404;-0.1294205585122287;0.706222592458702;-0.0824388111888112;0.0;0.15093;0.6134280043476206;0.8606428410878849;2.4942;0.31450712957222565;0.0;0.2405858874099225;0.4916872311922725;0.22427682853717026;0.6342978359735068;2860.4;0.4295772314624611;0.24522503244018487;0.3309942463838254;-0.18927755317278958;0.0;-0.04842374919401217;-0.48441;0.8094586466165414;0.7093788760614446;-0.4186391184573003;0.7670486939321659;-0.13699194973493029;-0.02925918033951275;0.0;0.6015218829757065;0.3010276798439727;0.7498626510838078;-0.06734055270374799;0.0;Q1
MT0004036096;0.29632064128256513;0.48942404541708634;2.2056;0.21583316460822027;0.21691583505931086;0.17614558785022258;0.2709267001533973;1.2344;0.21095571622232262;5161.3;0.3323685787507491;0.4870472422401206;0.13880411438905843;0.3718522663682149;0.033256;0.3417577260843333;0.17592775724769688;0.34011148398839663;0.4247027825975194;13.811;0.35671;0.2985527113595023;0.3147062109025916;0.534288854290686;0.277367323998996;0.9036061891689543;0.6074016696789741;0.27680641633248265;5308.9;2.8898;0.2774950129964336;6.4784;0.43243;0.5792692613185068;0.5081760873244204;0.30654931545124336;0.6117357903610738;4495.7;0.22279872805446074;5.6069;0.36930436072382083;0.2094538339855133;0.3432759064026742;1.0314;0.80619;0.221640866873065;220.24;0.3960372485046221;0.3846057473964451;7.5379;8;0.570082149051454;0.36062;0.6033450340697915;0.3050051072522983;0.2640210358786285;0.5097933767336541;0.6811859717340911;0.4049885369788571;0.7056957462148522;-0.06769201938264664;1.2637;0.7644746391420046;-0.10811816647789001;0.71429;0.49458112491100387;0.31123602224481256;0.41629599358722474;0.2132124125874126;1.9422;0.59888;0.7940787297386702;0.6334607027796508;1.164;0.17778319015144806;80.986;0.3717784319745706;0.14327011210604246;0.4911196043165467;0.7511674755059061;4826.1;0.30125571532701617;0.583968857422542;0.4174060332311663;-0.27769379504306557;0.70383;-0.09558928602547793;-0.94943;0.5471428571428572;0.46450720351111535;-0.6012121212121212;0.22808773052533596;0.2165717651678775;0.3061510050429718;0.16685;0.6074014557141506;0.5198784787337785;0.81184447108181;0.231994937064904;939.12;Q4
MT0004037272;0.40612424849699397;0.547500228916766;1.7251;0.11882567321320105;0.3624364526454528;0.26294317884262897;0.2014317081240413;0.92826;0.3501355625847266;4628.1;0.44328135558643905;0.607272384720456;0.10159992601498197;0.49240982855980053;1.1307;0.515921431923309;0.2954822255764326;0.6305670894715887;0.4113231797442323;14.407;0.22766;0.26546806210950885;0.42392761394101874;0.5996245077388039;0.4014601726452261;0.8386781465768239;0.5193045873138825;0.2750637987604812;5967.8;1.8307;0.6288460375989845;1.9638;0.16;0.5901191421763304;0.5727068877982738;0.5668622520257055;0.5761033471461987;4298.9;0.45270512361160875;2.0231;0.38197122515574017;0.32647156772958125;0.39863016900815823;2.1294;1.2572;0.3789907120743034;336.08;0.4916394779771615;0.4562211259885679;3.5662;5;0.6383021633031716;0.36641;0.6411659439741207;0.18414990666056147;0.12609763692350273;0.44211718086611945;0.6862521498541838;0.6083467776173899;0.6972782984859409;0.13296656225738226;2.2281;0.5891863559390372;-0.14316590000231152;0.5;0.4439258497481739;0.1875381211505113;0.6735614479040598;0.12663024475524476;0.38267;0.30379;0.6225367421199376;0.4768412377313254;2.6272;0.31068550172703924;184.42;0.21286279325976631;0.39142635549601634;0.5024917565947242;0.5486524433049477;4053.1;0.4459280365780929;0.6034784984178296;0.6342689681131366;-0.12962559325013184;0.37456;-0.16548106582088773;0.087875;0.5409774436090226;0.4455681709760519;-0.43027548209366395;0.22913491186223747;0.20384187446822435;0.36894665814333405;0.12718;0.7422724265053408;0.44748330957917637;0.8190740185795624;0.21749173757119752;1517.3;Q1
MT0004068560;0.09042885771543087;1.0;1.2899;0.6786394006883985;0.0616155149689324;0.07064676616915423;0.5409360243029446;0.78591;0.24401265250790782;6098.7;0.6787494740600019;0.9532994206584711;-0.1316522293124531;0.16340235030777842;0.26636;0.13147415700207818;0.09548222557643261;0.16732267789090496;0.6977700661911189;0.0;0.53664;0.08923364880183482;0.04363550044682752;0.18569466068321275;0.6724215075354949;0.9791406704933034;0.35319734916946377;0.09429821363470653;6973.1;0.0;0.15154445989240162;0.0;0.0;0.8620015885623511;0.3762586732103571;0.21936295054484492;0.43403664169268946;0.0;0.14591992117520602;0.0;0.3008825274399288;0.08744484222795772;0.16779962130952103;0.9992;0.0;0.1476594427244582;0.0;0.1574700924415443;0.19372014720851932;0.0;4;0.420008873710959;0.57692;0.4009911212058641;0.4533126695079427;0.8997335916686849;0.6273988112086045;0.5715060195917147;0.267754946081345;0.5519646719538572;0.0214545016464541;0.76577;0.9784694782678817;-0.6895124939321791;0.0;0.269625293357593;-0.025374035759134127;0.2374141426842494;-0.08933566433566434;0.0;0.28851;0.9948135721374226;0.8345995354761369;1.2652;0.8060402090160304;0.0;0.07083566616698875;0.2332792780088839;0.2503934352517986;0.996566248512041;5455.1;0.19168709827049235;0.29064129123318233;0.16932838629886543;-0.5777465283881174;0.0;-0.5756931495390621;-5.2481;0.9223007518796993;0.9382215437458258;-0.874435261707989;0.062143231136191746;-0.2451403887688985;-0.1932168477874849;0.0;0.4541355515644201;0.3153476858450229;0.9925831585256217;-0.054883622811335346;0.0;Q2
MT0004082588;0.4970741482965932;0.14256936178005677;1.3649;0.0823162583518931;0.2914441724722275;0.29530243519245875;0.17374499954883146;0.60735;0.1616109353818346;4863.6;0.4017034080911885;0.10938721680561442;0.17452243698428846;0.5559851452408812;0.16628;0.5562244419119127;0.27053037006193725;0.3292076673681816;0.47459674828095877;17.605;0.14967;0.47338728811325237;0.2832327971403038;0.6689440424947339;0.1678871149040193;0.6165876382996424;0.5604010672174886;0.38859642726941307;5152.9;1.9835;0.4286223780450946;1.7603;0.35714;0.5439396346306593;0.5208157048569979;0.4872310701313216;0.6021301100675603;4312.6;0.20373522035112865;1.315;0.6301913378819342;0.12554533344434268;0.46609317655859184;0.43253;0.83132;0.24684210526315786;252.61;0.5508768352365416;0.8330749354005168;2.6779;3;0.6319964505156163;0.61853;0.5922637483653382;0.3449262090098975;0.0923900633152268;0.39009340503821116;0.7162379421221866;0.4154241317822875;0.7043979812545061;-0.007164350922282012;0.53209;0.5098983952907024;0.026922632394073182;0.63636;0.5070801360651847;0.32173653052681933;0.38789431494899645;0.13177884615384616;0.24688;0.82431;0.5382307074334861;0.5197122948977299;0.93117;0.13268532459481;135.8;0.27155989813794723;0.4399633363886343;0.5674085731414867;0.5575954582913653;4509.0;0.3908455370750779;0.5550117239966309;0.6718019035328279;-0.1784496396554755;0.35667;0.006988306641339769;0.80045;0.5070225563909775;0.2723738192920523;0.045772451790633606;0.1105893303857118;0.5148373584658682;0.45650259251367287;0.0832;0.7293411475564797;0.7531317980646612;0.8540105883528119;0.15271429575979187;2093.8;Q3
MT0004085907;0.20744689378757514;0.7750663858621005;1.4432;0.40338125126543833;0.1783392958011674;0.11105001309243258;0.45563509489578014;0.90314;0.4216448260280163;6246.1;0.6296617408932693;0.7522019688191794;0.05041154166281328;0.3339421071374065;1.0642;0.27072467654354093;0.12682038203299847;0.36727148626358;0.6518347149926098;0.0;0.57801;0.12803363825692668;0.1330680294906166;0.272195255975822;0.3540100182248753;0.9407703186091008;0.39308890610207425;0.21891359825009116;7316.1;0.0;0.29935320074956173;0.0;0.035714;0.8830500397140589;0.41061304789304454;0.2760435875943001;0.4778974365063345;4748.4;0.3539725904693658;0.0;0.33497478493028776;0.39099575389226543;0.30234460833586574;2.0628;0.0;0.35667492260061917;0.0;0.39620717781402937;0.2538407329105004;0.0;4;0.48722051171733194;0.43417;0.5661435749191273;0.6617237857067381;0.5226793066463689;0.6242853099348995;0.5564944290735063;0.5068778126857434;0.5739545782263878;0.047246539769228706;1.1972;0.7708854124667366;-0.16731698296387043;0.14286;0.39825435751390975;-0.16091610356993363;0.5056190371406566;-0.12331730769230771;0.0;0.18783;0.8891002315580548;0.8506630703528884;2.5607;0.6827118944291913;245.64;0.20356155971753145;0.27841782415567934;0.4106901978417266;0.743414827701981;5453.6;0.383688953681002;0.4418922302911649;0.278673979674141;-0.16905958867990858;0.0;-0.07694264851959641;-0.94573;0.8404962406015037;0.7636675889705181;-0.6877685950413223;0.4285764151492233;-0.16368872308397145;-0.16885432203991763;0.056863;0.5277625484450326;0.38696271847573327;0.8216212166616722;-0.07003023697348991;1711.7;Q2
MT0004089549;0.4834308617234469;0.28007966303452064;3.6033;0.07397651346426402;0.2172848804368292;0.25108143493061014;0.188919300989563;1.394;0.13929281518300948;5128.1;0.354413433463809;0.32287692525081246;0.11051512068806066;0.5236811314035713;0.099768;0.30043574445263793;0.21451100817155053;0.26343780217280016;0.36423109054687997;14.124;0.25272;0.2782801254844067;0.2825067024128686;0.5193607473211833;0.19343467964597907;0.864715913817486;0.603442637059988;0.3497484506015312;6531.2;3.6482;0.39557516774466545;2.9227;0.2439;0.4358220810166799;0.5518171433406668;0.36563285834031856;0.6881419123496515;4135.0;0.2593156574704407;6.7567;0.43665826164342925;0.25455832153858965;0.31454685710278407;0.56561;0.93537;0.3026749226006192;690.7;0.37299483414899404;0.37796570354709896;1.5613;8;0.644701991206959;0.060425;0.581767499483791;0.26306576027614387;0.14328270421755526;0.5237475233512596;0.7931466387497197;0.4161501231213382;0.7067591925018024;0.16957674082403018;1.3302;0.6230142730424966;-0.0513372321490488;0.69231;0.3983070959575983;0.4636967051366382;0.4348427455479936;0.366604020979021;2.1996;0.68047;0.7097490666792684;0.5720086910916311;0.53209;0.07951908599769728;89.129;0.22937022521627626;0.1565677219206092;0.6391636690647482;0.63960870494155;4427.3;0.2605360811079451;0.6465499578846724;0.27663063935043286;-0.2120935137985586;0.59196;-0.08576756182144538;0.41313;0.6045563909774436;0.572154374582578;-0.24525619834710743;0.2957589155855489;0.40606715099155705;0.40679735776688686;0.044249;0.7511768598166177;0.6897757107493812;0.7587403855758665;0.3689262358483932;1112.1;Q4
MT0004093767;0.6107975951903808;0.17458566065378628;4.2485;0.022085442397246406;0.3240143099228017;0.283325477873789;0.1097738141787229;1.4322;0.18241527338454588;5371.7;0.579834504213895;0.2015613960717818;0.22942548578357327;0.5694663478659002;0.033256;0.3951129583696454;0.4818352157393431;0.26741368522837156;0.39236552920763446;18.46;0.32358;0.27084596525452775;0.3401614164432529;0.43507647220441437;0.087590715135377;0.6863613676066883;0.4351235046045271;0.3482391542107182;6606.6;1.2705;0.42310342743154206;1.6431;0.12195;0.3701032565528197;0.5631769334912845;0.6431405420508521;0.8570190332577385;5897.0;0.25472500895736294;2.7535;0.44002521506971226;0.23923903088835238;0.289698216414596;0.89832;1.199;0.5136222910216718;517.52;0.25744970092441544;0.5130216897658758;1.8785;9;0.6410180566572998;0.019498;0.6188313029114185;0.3651157056813779;0.09112375877936546;0.4145485423153128;1.0;0.42871699074467184;0.7604361932227829;0.3797017642491901;0.93117;0.541206354326264;-0.006558794295092577;0.5;0.35490335680194074;0.5562219697422712;0.43228077896358236;0.20936188811188813;1.0033;0.59907;0.5628278436746845;0.6436202892035664;0.26605;0.001098928350013285;67.727;0.5030793404251476;0.0839371078051188;0.5424722721822542;0.5529408173854653;4395.2;0.28248625008283085;0.5516197327384069;0.463676937140399;-0.10166461592547021;1.0;-0.0731575553735427;-0.71836;0.6061954887218044;0.5528098463887033;-0.25735537190082647;0.21872127523416138;0.30323974082073435;0.1594218339370694;0.14015;0.6861518101899989;0.3658240192033606;0.6809010088902208;0.20950003515927149;216.37;Q4
MT0004122617;0.30095390781563125;0.6878262063913562;2.1268;0.30074913950192345;0.2627753718697044;0.1765697826656193;0.3375943694167895;1.0559;0.43490736556710347;4622.8;0.40009690046027724;0.6683387499411239;0.03191631472404616;0.4280358142137661;0.53209;0.4068177247435812;0.17980013532504033;0.5772140378818043;0.42939399781505044;14.201;0.31634;0.24687211662668387;0.2064482797140304;0.6568458650059529;0.36496676961356717;0.8089801181266117;0.5930200533608744;0.3249362012395188;5382.4;1.9485;0.4810372967418243;1.6521;0.19231;0.7154725972994441;0.5335610932475885;0.354020676166527;0.5979387563671767;3938.6;0.3133061626657112;3.871;0.37548946900029667;0.2245025393389393;0.382173496341663;1.9297;0.91526;0.45061919504643966;491.25;0.511963023382273;0.4054185263487589;1.5964;6;0.6149347244443846;0.24479;0.6248881547250327;0.32475784579620304;0.24390201709165138;0.48782904047551656;0.6443580348463323;0.5633013500891568;0.6948810382119682;0.10180172944609535;2.6272;0.6464196435771309;-0.24134902105822795;0.38462;0.4777048229306753;-0.005967350355797405;0.5128805620608899;0.05620629370629371;1.4258;0.28481;0.7269268938140919;0.6440098898628905;2.3279;0.13394296342219467;99.686;0.06849139410139247;0.3002326729182825;0.6204848621103117;0.5694380856453928;3985.5;0.4706447551520775;0.697907892640062;0.35465397644781416;-0.17897697310599403;0.32203;-0.06358154854225119;-0.13598;0.7367368421052631;0.34417040358744394;-0.5165234159779615;0.16502414334748966;0.07541723934812487;-0.12724625328503444;0.054977;0.7240098307968617;0.50441077188508;0.7183847767455798;0.12502988538077492;1275.4;Q1
MT0004131058;0.39214428857715433;0.40197784085706434;2.5492;0.10954646689613282;0.17350781397100357;0.199439643885834;0.2047252383673715;1.2789;0.15727067329417083;5110.7;0.45054889010722804;0.32930620319344356;0.12347277454093324;0.4190975225110648;0.43233;0.2953274787155595;0.20567844688492168;0.2262669927762926;0.3869674185463659;16.797;0.26807;0.28041546938022305;0.3611204200178731;0.5806942027658211;0.2664214857092969;0.7726270692953997;0.5072725707892246;0.23751367116296027;5594.6;2.8553;0.31800157166173004;3.3648;0.18519;0.5679269261318507;0.569438568285666;0.30995808885163456;0.6582681279015922;4598.3;0.5101442135435328;6.9112;0.5517650548798576;0.3768004329364749;0.32920358119638143;0.83178;0.80606;0.37955417956656345;316.86;0.3870309951060359;0.4081277895231384;2.5709;6;0.6487489412049423;0.17355;0.6929933236974327;0.29766123067169176;0.154466664360101;0.5057458250778375;0.7598519404770808;0.4374628513203702;0.7731074260994953;0.1878001766926351;2.1616;0.6388194500443513;-0.17089757518319038;0.57143;0.5309179126123987;0.3955031991867488;0.48188548166543543;0.3369449300699301;2.3184;0.52894;0.7352795236520013;0.7380235258859669;1.0974;0.3203259233017447;311.66;0.2086546623561921;0.19922442360572518;0.5607763788968825;0.6977535634709887;4277.8;0.3681333244980452;0.6360097434379767;0.7032585900951767;-0.23097205132712254;0.68977;-0.31730651935242143;-0.16658;0.6424962406015037;0.5013834557771205;-0.45696969696969697;0.12662749432776776;0.3424962366647032;0.1784572767952269;0.09276;0.6893468191700538;0.4715175155652239;0.7706647687543702;0.3423915336474228;1300.2;Q3
